code,Station,Latitude,Longitude,is_junction
BTRI,Bitrol,27.984069,78.92398,FALSE
AGCI,Angadi,22.806751,73.282558,FALSE
ALS,Amlori Sarsar,26.294714,84.34557757,FALSE
BFE,BAHAWAL BASI,30.147265,74.279311,FALSE
AXK,ASOKHAR,26.525539,78.555854,FALSE
AXA,AMARSAR,22.585991,70.91711,FALSE
BENL,BENL,16.384407,75.882249,FALSE
BBW,BODARWAR,26.87800049,83.63819103,FALSE
BAJE,Bajakare Halt,12.720476,75.508955,FALSE
AMQ,AMMUGUDA,17.487039,78.527215,FALSE
BBA,BABRALA,28.2664932,78.4034137,FALSE
ALW,ALWAL,17.505779,78.515006,FALSE
ATE,ATARRA,25.291367,80.576491,FALSE
AWL,ALAWALPUR,31.425164,75.642236,FALSE
AZP,AYYAMPET,10.896267,79.206701,FALSE
ASK,ARSIKERE JN,13.314425,76.2520848,TRUE
BAL,BUDALUR,10.782843,78.981443,FALSE
BAZ,BARAN,25.0967701,76.5051284,FALSE
AVRD,ARAVALI ROAD,17.316531,73.53816,FALSE
BBGN,Barua Bamungaon,26.662157,93.944693,FALSE
ANT,Anantnag,33.73853424,75.10713109,FALSE
BDPA,Badalpur Ph,21.710487,87.616227,FALSE
AVS,Auvaneeswaram,9.036513,76.852807,FALSE
BDHN,Bodhan,18.645933,77.8881657,FALSE
BED,Baseri,26.74699159,77.5430151,FALSE
BDBG,Badhai Balamgarh Halt,30.459894,74.460168,FALSE
AVK,Aravankadu,11.359124,76.769203,FALSE
ATW,Atwa Muthia Halt,27.27399,80.415479,FALSE
BGMU,Bangarmau,26.89181589,80.22205951,FALSE
BCHL,Bacheli,18.703461,81.238534,FALSE
BBHT,Barabar Halt,25.05585961,84.97436821,FALSE
BFJ,Bhoras Budrukh,20.538301,75.014292,FALSE
BARL,Baral,28.494092,77.809975,FALSE
BDBA,Badabandha Road,20.276721,86.519951,FALSE
BGD,Bara Gudah,29.697657,75.001641,FALSE
BLA,BAJALTA,32.762368,74.953339,FALSE
BHTL,BHATEL,22.1640963,69.4936287,FALSE
TSS,TALLI SAIDASAHU,31.03264,74.748404,FALSE
BDWS,BADARWAS,24.98333982,77.56182792,FALSE
BJPL,BAIJNATH PAPROLA,32.050369,76.632508,FALSE
BLL,BANTANAHAL,15.16290019,77.27572365,FALSE
BMA,BAGMAR,21.73712886,76.36160194,FALSE
BLWD,BOLWAD,16.823851,74.719998,FALSE
BMNI,BAMANI,17.512801,75.237643,FALSE
BNY,Barhni,27.4957951,82.7918337,FALSE
BDVT,Bhadravati,13.8424287,75.702832,FALSE
BMKI,BAPUDHAM MOTIHARI,26.655733,84.90529,FALSE
BIRD,BHIWANDI ROAD,19.268544,73.045654,FALSE
BI,BARI SADRI,24.411465,74.468715,FALSE
BLD,BHILAD,20.2753232,72.887446,FALSE
ALMW,ALMAW,25.259915,82.489941,FALSE
BGX,BAGRI SAJJANPUR,25.916759,73.821842,FALSE
VTP,VASTRAPUR,23.00802,72.517982,FALSE
BNTH,BANDHNATH,21.434145,70.356879,FALSE
BIJR,BIJOOR,13.8221962,74.6420535,FALSE
BNS,BANAS,24.7131638,72.9887256,FALSE
BILP,Bhilpur,22.196155,73.323477,FALSE
BGPR,BHAGWANPURA,25.419012,73.363312,FALSE
BGG,BANTA RAGHUNATHGARH,25.60180707,73.52738176,FALSE
BJPR,Bijaipur Road,26.196877,77.305586,FALSE
BMY,Bamiana,28.26312382,79.3291058,FALSE
BNHR,Banbihari Gwalipur,20.33902661,86.20503345,FALSE
BHAT,Bhatpura,26.327284,77.674711,FALSE
BINR,Brij Nagar,27.439639,77.089708,FALSE
BKS,Balikotia,26.46830942,92.57044308,FALSE
BIR,Bir,22.05264,76.547232,FALSE
BHDR,Bhadri,25.6766583,81.5677547,FALSE
BEDM,Bedham,27.453929,77.209461,FALSE
BPB,BADARPUR JN,24.8651775,92.5563227,TRUE
GTU,GHAT NANDUR,18.722978,76.563483,FALSE
BNTL,Bantawala,12.878545,75.034456,FALSE
BRBL,Birahalli,12.667132,76.385196,FALSE
BSCK,BASUCHAK,25.53140767,83.34822341,FALSE
AND,ANDAMPALIAM,12.08842638,79.16898527,FALSE
BRZ,BARETA,29.8593339,75.6924026,FALSE
BRGW,BARGAWAN,24.197002,82.455989,FALSE
BSY,BARSATHI,25.564133,82.473946,FALSE
BUF,Bimlagarh Junction,21.964332,85.017326,TRUE
BSKR,BASI KIRATPUR,29.497228,78.213283,FALSE
CDS,CHANDISAR,24.2064915,72.3128162,FALSE
BTI,BHATINDA JN,30.209488,74.932083,TRUE
BTZ,BALIMARA,27.236868,95.333576,FALSE
PTK,PATHANKOT,32.271804,75.644427,FALSE
BVNR,BHAVANI NAGAR,17.156895,74.312946,FALSE
BQP,Bighapur,26.3551471,80.6934544,FALSE
AMLR,AMALA NAGAR,10.561834,76.171838,FALSE
BTC,Balaghat Junction,21.8116285,80.1998853,TRUE
BOTI,Baori Thikria,27.41454869,75.511335,FALSE
BOF,Barog,30.8908529,77.0829696,FALSE
BSTP,Basantapur,21.548768,85.67659,FALSE
BTM,Battulapuram,13.74759508,78.30580244,FALSE
BSWA,Baiswara,26.284843,80.834712,FALSE
BPC,Berhampore Court,24.0890841,88.263642,FALSE
AMM,Atirampattinam,10.33228523,79.38580759,FALSE
CRWA,Chirawa,28.22334137,75.65068452,FALSE
BWC,Banwali,29.919979,74.029894,FALSE
BT,Barasat,22.72388,88.483483,FALSE
BYP,Baijnathpur,25.901014,86.653766,FALSE
BPD,Bahadurpur,23.4385195,88.4633792,FALSE
BXF,Barsuan,21.847398,85.119799,FALSE
AMO,Amolwa,27.211161,84.478487,FALSE
BXN,BAYANA JN,26.916354,77.297131,TRUE
SKEN,Sukhshena,25.790577,87.111962,FALSE
DNRP,DUNGARPUR,23.867175,73.695462,FALSE
CHBR,CHAURE BAZAR,26.469531,82.118735,FALSE
DDW,DUDWA,28.50831,80.672161,FALSE
CKE,CHOKI SORATH,21.659142,70.525813,FALSE
CIH,Chilhia,27.35207,82.990864,FALSE
DGLE,DHULIAN GANGA,24.672086,87.937644,FALSE
CDM,CHIDAMBARAM,11.391471,79.7033411,FALSE
COO,CHHOTI ODAI,26.558703,76.805294,FALSE
CAMU,CHAMUA,27.13770218,84.40083419,FALSE
DHLI,Dethli,23.486172,72.103051,FALSE
DHAE,DAINHAT,23.60191,88.170269,FALSE
DAD,DEVARGUDDA,14.66779,75.576141,FALSE
DEW,Dewalgaon,20.89116034,80.07926655,FALSE
BWSN,BIJWASAN,28.5367,77.051292,FALSE
DBS,DOBBSPET,13.23318016,77.24915543,FALSE
DCK,DHANDHUKA,22.384024,71.975613,FALSE
COB,Cooch Behar,26.3029681,89.6653098,FALSE
CQA,Cherukara,10.929228,76.228119,FALSE
DEE,DELHI SARAI ROHILLA,28.662992,77.187106,FALSE
DBSI,DAYA BASTI,28.667329,77.17139,FALSE
CWN,Charawan,30.501187,74.578082,FALSE
DOB,Dundlodh Mukundgarh,27.93879937,75.23735384,FALSE
BWK,Bawani Khera,28.939509,76.032707,FALSE
BARU,Baharu,22.205278,88.44446,FALSE
DOX,DOHNA,28.434064,79.432729,FALSE
DKJ,DORNAKAL JN,17.445987,80.153157,TRUE
GGC,GANGAPUR CITY,26.468979,76.727708,FALSE
DMPR,DHARAMPUR,28.150306,78.265728,FALSE
DJI,DHORAJI,21.72217,70.44478,FALSE
DLD,DALAUDA,23.948637,75.105361,FALSE
TKRU,TAKHRAU,27.274196,79.212452,FALSE
DSK,DUSKHEDA,21.073708,75.839083,FALSE
DING,Ding,29.4610537,75.2606046,FALSE
DHPD,DHAPARA DHAM,24.195866,88.246087,FALSE
DNE,DHAMNI,19.647058,77.177888,FALSE
DHRJ,DHIRGANJ,25.745642,81.924339,FALSE
GDG,GADAG JN,15.437048,75.642481,TRUE
DNJ,DAUNDAJ,18.23000657,74.17678092,FALSE
DVG,DAVANGERE,14.467834,75.92229,FALSE
DRGM,DEORAGRAM,24.096925,82.352464,FALSE
DMYA,DAMOY,23.971208,80.996787,FALSE
DRU,KADUR,13.552501,76.008846,FALSE
DTN,DHAMTAN SAHIB,29.688827,76.004006,FALSE
FDK,FARIDKOT,30.682857,74.76138,FALSE
DULP,Daulatpur Haryana,29.452123,75.88859,FALSE
DPSR,Dapsaura,25.983503,80.202954,FALSE
DMF,Dumerta,22.185683,84.914683,FALSE
DPJ,Dharmapuri,12.126595,78.154742,FALSE
DVA,Delvada,20.773429,71.041529,FALSE
DKU,Dumri Khurd,21.310416,79.312269,FALSE
DNX,Dhansu,29.211731,75.801658,FALSE
DIBL,Dholi Bhal,22.44572,72.0826,FALSE
DSPN,Deshpran Ph,22.029347,87.817047,FALSE
DTJ,Detroj,23.33202781,72.17654591,FALSE
GRN,GURNAY,29.87436664,75.8046766,FALSE
GILL,GILL,30.840521,75.848169,FALSE
DTL,DARRITOLA,23.289638,82.395751,FALSE
DWT,Dewan Hat,26.3029681,89.6653098,FALSE
FNO,FUNGO HALT,25.61873029,86.6044763,FALSE
FRD,FARHEDI,28.71171697,78.79371616,FALSE
GKJ,GOLAKGANJ,26.108359,89.83065,FALSE
FTC,Fatehpur Chursi,26.843511,80.26179,FALSE
GNGL,Gangauli,25.668107,82.863093,FALSE
GKK,GOKAK ROAD,16.205164,74.738839,FALSE
GRRG,GURLI RAMGARHWA,27.185739,83.771432,FALSE
FKB,FAKHRABAD,18.824644,77.974481,FALSE
GPR,GHORPURI,18.52782092,73.89344839,FALSE
GHL,GOLHALLI,13.148289,77.413983,FALSE
FSW,Fateh Singhwala,29.919979,74.029894,FALSE
DYK,DUDHIA KHURD,28.46474,80.197805,FALSE
GND,Govindgarh Malikpur,27.240582,75.645001,FALSE
GNO,GOREGAON ROAD,18.162498,73.30253,FALSE
DWV,DIWANKHAVATI,17.855413,73.418174,FALSE
GMDN,GIRIMAIDAN,22.340478,87.306151,FALSE
GSB,GARNA SAHIB,31.78056181,75.65349208,FALSE
GKL,GOKULPUR,22.375923,87.293716,FALSE
GLMA,GULMA,26.802802,88.403784,FALSE
EN,ISAND,23.294039,72.484975,FALSE
DXN,DUDDHINAGAR,24.20903185,83.21679154,FALSE
GAJB,GAJARA BAHARA,24.05344,82.311761,FALSE
GMM,Gumman,30.842438,76.97194,FALSE
GBRI,Gobarwahi,21.514747,79.723237,FALSE
DRZ,Dalli Rajhara,20.586729,81.067973,FALSE
GRHM,Gir Hadmatiya,20.988488,70.687208,FALSE
GRKN,Gorakhnath,20.308158,86.260098,FALSE
BGL,Bagula,23.33546471,88.64640372,FALSE
GHS,Guru Harsahai,30.715001,74.399987,FALSE
GEB,Garh Baruari,26.019349,86.605596,FALSE
GAD,Gevra Road,22.348524,82.64566,FALSE
GHRI,Ghori Halt,27.373959,80.503293,FALSE
GJMB,Ganjmuradabad,26.987889,80.177008,FALSE
GAJU,Gaju Halt,27.204231,80.372973,FALSE
GNN,GANGINENI,16.781754,80.498954,FALSE
HRW,HARRAWALA,30.260892,78.097705,FALSE
NGRS,NAGROTA SURIYAM,32.051899,76.09101,FALSE
HLN,Hole Narsipur,12.786495,76.24646,FALSE
HGL,HARANGUL,18.385198,76.480912,FALSE
HBL,HOMBAL,15.520136,75.576122,FALSE
HD,HARDA,22.338414,77.10084,FALSE
HTL,HATIKHALI,25.61107,93.090848,FALSE
JAO,JAORA,23.627773,75.115632,FALSE
HMK,HINDUMALKOTE,30.147103,73.925834,FALSE
GUNS,GHUNAS,30.320113,75.420592,FALSE
HA,HARGAON,27.769192,80.728229,FALSE
HMG,HAMIRGARH,25.187264,74.616939,FALSE
HGI,HAGARI,15.15123873,77.05174732,FALSE
HPRD,HAPA ROAD,23.540458,72.938107,FALSE
PTB,PATTAMBI,10.80193298,76.18133665,FALSE
PBJM,Pabnawa Jasmahinder Halt,29.89569571,76.65271797,FALSE
HDD,HADDINAGUNDU,15.153264,76.979148,FALSE
JMS,JAMSAR,28.24751,73.398985,FALSE
GLPT,GOALPARA TOWN,26.126535,90.620659,FALSE
HBS,HEBSUR,15.42206,75.283878,FALSE
GUK,GUNTAKONDURU,16.45715,81.077533,FALSE
JAL,JAWALI,25.462722,73.396871,FALSE
HZN,Hazrat Nagar Halt,28.633331,78.665909,FALSE
HLD,Haludpukur,22.7428208,86.2607646,FALSE
GSGJ,Ghausganj,27.13512687,80.29182666,FALSE
JMV,Jambara,21.943048,78.251975,FALSE
HAS,Hassan Junction,13.003182,76.117359,TRUE
HHR,Hridaypur,22.711098,88.470282,FALSE
HER,Her,18.42690339,76.97130647,FALSE
JRKT,JADARAMA KUNTE,16.28426707,75.83866139,FALSE
JGW,JOGIWALA,31.093842,75.067432,FALSE
IKK,IKKAR,29.891989,78.099997,FALSE
JCH,JETHA CHANDAN,26.999949,71.308307,FALSE
QSR,KANSRAO,30.07856986,78.1417954,FALSE
JSKA,JATAULA SAMPHKA,28.372602,76.799492,FALSE
JWS,JHARWASAA,26.210097,74.7074,FALSE
JMKR,JAWLMUKHI ROAD,32.015744,76.226427,FALSE
KAWL,KANDWAL HALT,32.282959,75.769823,FALSE
KAYR,KAYAR,19.90643,78.907292,FALSE
JTW,JAITWAR,24.740226,80.863876,FALSE
JUK,JAULKA,20.28544292,77.0759091,FALSE
JKE,JUKEHI,23.986873,80.432389,FALSE
KANO,Kanoh,30.992083,77.118006,FALSE
JIND,JIND JN,29.328876,76.289617,TRUE
JDH,JAM JODHPUR JN,21.906659,70.031387,TRUE
JKB,Jakhalabandha,26.563801,92.991109,FALSE
JVT,JIVANTI HALT,24.080517,88.192446,FALSE
JMK,JAMUNAMUKH,26.108194,92.741306,FALSE
KDL,Kankroli,25.049119,73.909586,FALSE
JRQ,JHAROKHAS,24.1796157,83.16415065,FALSE
JEA,Nakaha Jungle,26.803135,83.360755,FALSE
JOBA,JOBA,24.096599,81.762682,FALSE
JMN,JAMUAWAN,24.81523,85.292477,FALSE
JRLI,Jaroli,21.952769,85.419294,FALSE
JSS,JASIA,29.005749,76.649455,FALSE
KASU,KASU,18.64059,73.079446,FALSE
KAL,Kallai,9.977293,78.670312,FALSE
KAWR,KARWAR,14.821387,74.183139,FALSE
IPR,Islampur,25.1385771,85.21730072,FALSE
JDB,JAGDALPUR,19.066004,82.013757,FALSE
CGKP,CHANDAGIRIKOPAL,12.478702,76.716049,FALSE
JWB,JAWAI BANDH,25.114043,73.147325,FALSE
JJJ,Jaijon Doaba,31.349656,76.134971,FALSE
JJG,JiaGanj,24.244268,88.27698,FALSE
NGRI,New Garia,22.4727,88.397713,FALSE
HSRA,Hosur,12.717606,77.822839,FALSE
KBK,Khamil Ghat,25.626813,73.864884,FALSE
JCN,Junichavand,21.385151,70.683667,FALSE
KANS,Kansiya Nes,21.244102,70.640042,FALSE
KDM,KESAMUDRAM,17.686252,79.896471,FALSE
CNHL,CHINK HILL,18.099269,75.454685,FALSE
KD,KUNDARKHI,28.68044443,78.78806506,FALSE
COA,Kakinada Port,16.955204,82.240057,FALSE
JRLE,JANGIPUR ROAD,24.459515,88.04076,FALSE
CKTD,CHITRAKUTDHAM KARWI,25.217611,80.922775,FALSE
KCM,Kalasumudram,14.21716,78.099683,FALSE
KDK,KOHDAD,21.70262289,76.36547849,FALSE
CHU,Champion,12.936251,78.262564,FALSE
CJR,CHAMARAJ,22.735539,71.555883,FALSE
CJL,CHAJLI,30.04298554,75.81228635,FALSE
KEK,KARKHELI,18.944571,77.7382,FALSE
CNPR,CHAINPUR,23.729821,85.582933,FALSE
KDI,KUNDLI,22.27884406,71.68394942,FALSE
CIA,CHHEHARTA,31.621878,74.794278,FALSE
CNO,CANCONA,15.006906,74.039454,FALSE
CJA,CHONGAJAN,26.062329,93.818104,FALSE
CLR,CASTLE ROCK,15.397879,74.334484,FALSE
KDO,KADAKOLA,12.190407,76.663729,FALSE
JPZ,JOGIGHOPA,26.241537,90.576384,FALSE
KGN,Kurseong,26.877401,88.277001,FALSE
CKMI,Chhotaki Masaudhi Halt,25.3303975,85.03175144,FALSE
KAWT,Kanwat,27.58952144,75.67626637,FALSE
CNN,Chintaman Ganes,23.145849,75.741029,FALSE
CMA,Cinnamara,26.715527,94.169432,FALSE
CMW,Chima Pahad,17.516012,80.463656,FALSE
CHTT,Chitta Halt,17.823439,77.537077,FALSE
CKD,Charkhi Dadri,28.600799,76.279921,FALSE
CKSR,Chak Safaura Halt,28.211203,79.842478,FALSE
CHWT,Chhaprawat,28.54197033,77.79989096,FALSE
KDBA,Kodimbala Halt,12.718252,75.476631,FALSE
KEMR,KEMRI,28.809864,79.197796,FALSE
KHTX,KHED TEMPLE HALT,25.886234,72.109226,FALSE
CPU,CHOPAN,24.51403,83.025843,FALSE
DAC,DAHINSARA JN,22.955607,70.618291,TRUE
PTZ,Patsul,21.0022,77.038231,FALSE
KJA,KHAJURHAT,26.525308,82.126813,FALSE
DBD,DEOBAND,29.6800315,77.6708734,FALSE
CRG,CHURAMAN NAGRI,27.40119,77.61767,FALSE
COR,CHITTAURGARH,24.874341,74.623687,FALSE
CVB,CAVALRY BARRCKS,17.494734,78.518694,FALSE
CUK,CHURK,24.6496787,83.1032006,FALSE
KIN,Kapasan,24.86221,74.312762,FALSE
KHRY,KHAIRAHI,24.80203661,82.98577448,FALSE
DAB,DHARMABAD,18.88826031,77.8493415,FALSE
CRD,MUMBAI CURREY ROAD,18.9937,72.83266,FALSE
CTHT,CHATAR HALT,24.842144,85.495374,FALSE
KLAD,KALANAD HALT,12.467679,74.998515,FALSE
DAS,DHASA JN,21.782545,71.518008,TRUE
KHD,KHODIYAR,23.156554,72.548244,FALSE
CTRL,CHHATRAL,23.26246,72.468518,FALSE
CTKT,Choti Khatu,27.155534,74.35723,FALSE
KKD,Kalkund,22.47801,75.85927,FALSE
CRE,Charghat Piparia,23.044097,79.929889,FALSE
D,Deula,22.214924,88.281483,FALSE
KJV,Khijadiya Junction,21.740875,71.275556,TRUE
DARI,Dhari Junction,21.326767,71.027594,TRUE
DEA,Diara,22.798157,88.280471,FALSE
CRN,Charegaon,22.04203838,80.14011549,FALSE
CTL,Chital,21.745689,71.218128,FALSE
DPUR,Dadpur,19.972516,83.250076,FALSE
KHRI,Kharkhari,23.760124,86.234894,FALSE
KFH,Katphal,18.23255147,74.59603217,FALSE
KJPD,Kurinjipadi,11.572583,79.595999,FALSE
KLH,Khemli,24.690834,73.842386,FALSE
KLNK,Kalanaur Kalan,28.8349236,76.389612,FALSE
DDK,Dhindsa,30.895838,74.738503,FALSE
KMT,KHAMMAM,17.249347,80.138491,FALSE
KTHA,KHUTAHA,24.802248,80.86085,FALSE
DGJ,DUNGAR JN,21.078274,71.553226,TRUE
KMA,KAIMA,24.611085,80.845912,FALSE
KNRG,KANHARGAON NAKA,19.94397081,77.14622609,FALSE
KMLM,Kelamangalam,12.6162,77.865703,FALSE
KTLR,KANTHALIYA ROAD,23.991771,88.179001,FALSE
KRPR,KAREPUR,18.589152,76.681135,FALSE
KNW,KHANDWA,21.823596,76.353227,FALSE
KNG,Kathunangal,31.7287,75.015194,FALSE
DH,Diamond Harbour,22.191902,88.189916,FALSE
DHY,DHARODI,29.6399236,76.05597469,FALSE
KNAR,KHANPUR AHIR,27.911754,76.589847,FALSE
KOP,C SHAHU M RAJ KOLHAPUR TERM,16.70257,74.237695,FALSE
KOLI,KESHOLI,24.727194,76.790369,FALSE
DGPP,DHENGLI PP GOAN,19.406622,76.49169,FALSE
KTHD,Kothari Road,22.156964,82.70858,FALSE
KMBL,KHAMBHALIYA,22.217513,69.657344,FALSE
KRDL,Kirandul,18.757486,81.258131,FALSE
KNLS,KANALAS JN,22.319955,69.896549,TRUE
KODN,KODUMUNDA,10.81693051,76.14287908,FALSE
KSDE,KARSINDHU,29.392008,76.731866,FALSE
KSC,KASHI CHAK,25.070799,85.718754,FALSE
DGNH,DERGAON HALT,25.088974,85.751319,FALSE
KRYA,KURRAIYA,28.416819,80.244212,FALSE
KRJD,KARJODA,24.218469,72.455671,FALSE
KPKI,QASIMPUR KHERI,29.18277,77.28593,FALSE
KMSD,Kumar Sadra,18.912986,81.671506,FALSE
KPE,Kauwapur,27.51582161,82.29790151,FALSE
KSUA,Kashipura,23.120701,73.170262,FALSE
KRA,Karepalli,17.511408,80.271865,FALSE
KTRD,Katosan Road,23.409181,72.246237,FALSE
DHK,Dhakuria,22.51554,88.371504,FALSE
KNL,Kalanwali,29.835057,74.97985,FALSE
LHU,Loharu,28.427051,75.801613,FALSE
DNHK,DHINDHORA HKMKD,26.803925,77.103482,FALSE
LKY,LAKHMAPUR,15.870282,75.627712,FALSE
LPW,Loharpurwa,27.082641,83.268484,FALSE
LNS,LUNSU HALT,32.018944,76.1797,FALSE
LER,Lehra,27.161243,83.234142,FALSE
MKRA,MAKRERA,26.31092531,74.5333716,FALSE
LHN,LACHYAN,17.27957376,75.97170146,FALSE
LAUL,LAUL,18.03387288,75.39501005,FALSE
KVC,KAPARPURA,26.179892,85.309233,FALSE
LDCY,LODI COLONY,28.579455,77.216548,FALSE
MDPA,MANDPIYA,25.261369,74.635713,FALSE
KTE,KATNI,23.833385,80.400543,FALSE
KY,KARELI,22.932344,79.066765,FALSE
LMD,LINGANENIDODDI,15.399929,77.703397,FALSE
KXX,KATA ROAD,20.187339,77.11088,FALSE
KURJ,KHAJURAHO,24.7969839,79.8900217,FALSE
LKT,HULKOTI,15.434667,75.531958,FALSE
LAD,Lohardaga,23.445967,84.70733,FALSE
KVS,KALSUR,14.88804207,75.40095654,FALSE
KZPR,KAZIPARA,23.909854,88.188491,FALSE
LMG,LUMDING JN,25.750036,93.1766,TRUE
LR,LADPURA,26.504385,74.728726,FALSE
KZX,KHUDDA KORALA,31.729693,75.647484,FALSE
MHJ,MAHAJAN,28.793007,73.853666,FALSE
LKS,LUNKARANSAR,28.493395,73.743155,FALSE
MJBT,MAJBAT,26.784587,92.287814,FALSE
LUNI,LUNI JN,26.001256,73.003175,TRUE
KTRR,Kathara Road,26.310011,80.228735,FALSE
KWW,Kuswa,27.473814,78.403697,FALSE
KUDL,KUDAL,16.017651,73.67813,FALSE
KUL,KALLAYI,11.234607,75.788884,FALSE
KVM,Kavutaram,16.32892,81.069608,FALSE
MAD,MADDUR,12.604742,77.049522,FALSE
KUPR,Khurdpur,31.424854,75.72317,FALSE
BDYR,Bidyadabri,26.271855,89.767506,FALSE
MAH,Madhoganj,27.117963,80.135457,FALSE
LOV,Lovedale,11.382403,76.704285,FALSE
LKQ,Laukaha Bazar,26.543198,86.463013,FALSE
KVLR,Karuvalli,11.831114,78.027912,FALSE
LSG,Lawa Sardargarh,25.272756,73.948453,FALSE
MJL,MAJHOWLIA,26.802772,84.619139,FALSE
JML,Jumnal,16.72300229,75.71413356,FALSE
MNKB,MIYONKA BARA,25.872727,72.728511,FALSE
MBG,MAIBANG,25.30497,93.135371,FALSE
MKR,MADDIKERA,15.256635,77.411496,FALSE
MC,MANDAPAM CAMP,9.281533,79.134997,FALSE
LUR,LATUR,18.429166,76.556049,FALSE
MJPB,Manjhra Purab,28.300646,81.160402,FALSE
LTRR,LATUR ROAD,18.506494,76.845289,FALSE
MKHR,MARWAR KHARA,27.06056944,72.13007151,FALSE
MABD,MAHBUBABAD,17.597561,79.999792,FALSE
MGG,MANGLIYA GAON,22.815074,75.918051,FALSE
MGL,MANGELA,16.223191,75.749383,FALSE
MDS,MANDASOR,24.075937,75.076343,FALSE
MAKH,MOKHAMPURA,26.030315,74.68323,FALSE
MAY,MARIAHU,25.597006,82.598166,FALSE
MLDE,MADLAUDA,29.399824,76.809711,FALSE
MED,MEDCHAL,17.639335,78.474557,FALSE
ME,MASAIPET,17.88053655,78.46695707,FALSE
MDVR,MADHAVNAGAR,16.886605,74.575493,FALSE
KDRD,KHULDIL ROAD,24.368372,82.86161,FALSE
MLI,MANGALIYAWAS,26.278197,74.492705,FALSE
MDT,MADARIHAT,26.69455139,89.27455902,FALSE
DWDI,Dighwa Dubauli,26.26522955,84.74324864,FALSE
MHV,MAHUVA JN,21.09412,71.756011,TRUE
MHBZ,Mahtha Bazar,27.391561,82.957379,FALSE
MIM,Maniram,26.838267,83.342407,FALSE
MBV,Mirzapur Bachhaud,28.077937,76.198447,FALSE
MDDG,Malad Gaon,18.36212,74.596581,FALSE
MNJR,Manjhlepur,25.994578,81.178625,FALSE
MGF,Mandagere,12.730158,76.378905,FALSE
GADH,Goaldih,21.726323,85.546265,FALSE
MDE,Makhdumpur Gaya,25.077131,84.979105,FALSE
MHQ,Mahuda,23.747481,86.270783,FALSE
MMD,Maheshmunda,24.232416,86.389033,FALSE
MRHT,MORANHAT,27.1829782,94.9193076,FALSE
MTMI,MOTIMARI,16.956602,80.320896,FALSE
MVN,MILAVITTAN,8.811577,78.087335,FALSE
MQC,MUNDKA,28.6884912,77.02856887,FALSE
MRV,MARSUL,19.233398,77.098156,FALSE
MY,MALLIYAM,11.079116,79.595866,FALSE
MOPR,MOHANPURA,29.992445,73.845031,FALSE
MSR,MASUR,17.404241,74.144209,FALSE
MPLM,MARTHIPALAYAM,11.021579,78.023359,FALSE
NRD,NARODA,23.085662,72.658017,FALSE
MUUA,MAHUAWA KHURD,26.854361,83.593922,FALSE
MSH,MAHESANA JN,23.602623,72.388708,TRUE
NIIJ,NILAJE,19.155062,73.079908,FALSE
MUKE,MUKKALI,11.68423,75.550362,FALSE
MVF,MANABAR,18.839732,82.695903,FALSE
MYS,MYSORE JN,12.318946,76.646013,TRUE
MRF,Marpalli,17.54542,77.771485,FALSE
MSS,Masarahalli,13.804192,75.735905,FALSE
MPE,Malatipur,22.651892,88.762823,FALSE
NPS,Napasar,27.980942,73.56399,FALSE
MZU,Marandahalli,12.388944,78.017329,FALSE
MXP,Malupota,31.184014,75.965393,FALSE
MPG,Manpur Nagaria,27.908304,78.818201,FALSE
MTND,Mattagajpur,20.441552,85.946128,FALSE
PAW,PANDABESWAR,23.711965,87.277416,FALSE
MYR,MAIHAR,24.255485,80.763148,FALSE
NBUE,NIBKARORI,27.32874892,79.40995966,FALSE
PBN,PARBHANI JN,19.25746,76.774119,TRUE
PAU,PURNA JN,19.180527,77.024985,TRUE
OSN,OSIYAN,26.729223,72.899779,FALSE
NGTG,New Gitaldaha,26.0707762,89.5868746,FALSE
PBM,PAMBAN JN,9.279729,79.213482,TRUE
ORDI,ORDI,24.83576663,74.63042028,FALSE
NM,Naimisharanya,27.355137,80.484435,FALSE
PALM,PALAIYAM,10.718615,78.129081,FALSE
PHC,PANCHOT,23.635162,72.339879,FALSE
NVLN,NAWALGOHAN,19.79863469,77.12327222,FALSE
NLE,NILESHWAR,12.255885,75.13575,FALSE
NWD,NAWADIH,24.886758,85.548645,FALSE
NNGL,Naya Nangal,31.378961,76.354211,FALSE
JMM,JAIMURTINAGAR F,26.836932,85.066065,FALSE
NAU,NADAPURAM ROAD,11.639509,75.575581,FALSE
NHF,Nihasta Halt,26.212313,80.925035,FALSE
PANP,PANDAVAPURA,12.463018,76.681387,FALSE
NVU,NAVALUR,15.415518,75.055491,FALSE
NYY,NEYYATTINKARA,8.41041,77.08111,FALSE
NLQ,Nangal Pathani Halt,28.364489,76.496786,FALSE
NRJ,Narimogaru,12.74638568,75.29242739,FALSE
NRKP,Narkopi,23.37562044,85.01562358,FALSE
GNS,Ghonsor,22.658083,79.95091,FALSE
NNP,Nanpara Junction,27.859887,81.512594,TRUE
NMGY,Numaligarh,26.601184,93.865713,FALSE
NPR,Nepalganj Road,28.010872,81.60073,FALSE
NKR,Nimar Kheri,22.11119,76.150998,FALSE
NTV,Nautanwa,27.42688,83.421297,FALSE
NTM,Narthamalai,10.506577,78.78914,FALSE
PAQ,PADIYA NAQLA,29.085837,78.90761,FALSE
PKNA,PAKHNA,27.302522,79.304318,FALSE
